itemID|pop|rank_main_topic
64177|15.0|67.0
78805|16.0|240.0
71255|11.0|10.0
10258|35.0|149.0
66993|28.0|63.0
47681|43.0|25.0
28628|1.0|1.0
67438|15.0|28.0
47074|27.0|172.0
78659|1.0|777.0
15354|6.0|22.0
1951|29.0|112.0
63860|79.0|2.0
51848|8.0|39.0
66930|26.0|65.0
67499|29.0|10.0
34423|108.0|8.0
49932|9.0|372.0
33157|2.0|96.0
38499|35.0|187.0
51598|68.0|195.0
47450|3.0|521.0
30311|4.0|414.0
32183|104.0|3.0
78240|98.0|5.0
9256|4.0|256.0
37871|7.0|408.0
15993|92.0|16.0
9736|61.0|5.0
48730|3.0|296.0
40024|2.0|364.0
41975|42.0|33.0
24336|15.0|161.0
5397|61.0|1.0
21315|2.0|74.0
678|41.0|248.0
56868|30.0|327.0
49154|26.0|171.0
36975|1.0|231.0
60016|24.0|31.0
62522|45.0|11.0
61607|4.0|75.0
42538|3.0|843.0
4713|27.0|5.0
37875|27.0|34.0
24802|100.0|38.0
15745|36.0|28.0
13631|5.0|7.0
74316|15.0|228.0
42107|12.0|1.0
12098|10.0|84.0
9804|3.0|885.0
75505|2.0|710.0
42580|104.0|37.0
75100|39.0|299.0
34479|13.0|5.0
7800|75.0|1.0
12699|1.0|159.0
21753|27.0|63.0
26243|6.0|6.0
56794|26.0|373.0
20494|35.0|68.0
62504|155.0|10.0
71432|2.0|6.0
47922|13.0|399.0
25899|10.0|621.0
10677|166.0|35.0
60885|10.0|341.0
71766|171.0|3.0
7960|62.0|21.0
3128|87.0|12.0
17673|45.0|135.0
21614|37.0|224.0
38801|26.0|17.0
75342|5.0|11.0
27288|152.0|7.0
19581|29.0|102.0
70640|2.0|96.0
67934|33.0|101.0
48070|77.0|40.0
75341|9.0|109.0
56208|11.0|37.0
34604|55.0|13.0
69736|3.0|348.0
10840|66.0|11.0
50055|6.0|47.0
73921|23.0|214.0
67630|41.0|18.0
2528|15.0|264.0
40097|14.0|275.0
45487|33.0|165.0
60987|5.0|425.0
73417|42.0|203.0
13956|17.0|182.0
77744|8.0|3.0
55696|8.0|10.0
62308|56.0|13.0
46454|14.0|56.0
23979|68.0|11.0
54772|1.0|920.0
2994|16.0|23.0
62207|22.0|162.0
46724|3.0|11.0
11463|9.0|153.0
712|10.0|639.0
58416|16.0|240.0
43316|5.0|772.0
50334|57.0|103.0
63220|130.0|9.0
8456|7.0|21.0
33431|2.0|966.0
29757|41.0|94.0
30596|7.0|1.0
34931|87.0|4.0
2979|13.0|104.0
70030|13.0|82.0
50233|86.0|60.0
73880|3.0|675.0
22299|12.0|230.0
73040|93.0|57.0
68592|99.0|52.0
48290|8.0|48.0
39726|89.0|104.0
57145|118.0|105.0
59143|3.0|96.0
59322|105.0|1.0
27840|3.0|91.0
31192|3.0|675.0
58569|8.0|262.0
62184|1.0|506.0
35653|26.0|5.0
67112|7.0|368.0
66531|12.0|14.0
42447|2.0|710.0
14325|4.0|414.0
67999|12.0|294.0
66898|17.0|359.0
43762|50.0|105.0
50500|2.0|212.0
4591|89.0|7.0
38136|11.0|313.0
1100|40.0|98.0
21208|46.0|10.0
50757|16.0|190.0
29093|3.0|92.0
25257|4.0|145.0
67218|1.0|777.0
77384|13.0|299.0
45470|18.0|23.0
13280|10.0|639.0
51195|5.0|777.0
1008|45.0|2.0
26174|45.0|271.0
8815|153.0|78.0
40557|19.0|139.0
70113|2.0|608.0
69440|99.0|24.0
59896|41.0|94.0
41796|15.0|150.0
31811|24.0|78.0
31282|29.0|125.0
19287|10.0|265.0
74292|54.0|8.0
17910|2.0|18.0
61062|15.0|7.0
24547|110.0|17.0
33394|2.0|12.0
71376|18.0|493.0
73847|63.0|14.0
28102|45.0|82.0
14330|8.0|690.0
17695|1.0|777.0
44479|36.0|231.0
64763|5.0|113.0
30564|7.0|97.0
7959|5.0|113.0
24486|7.0|337.0
55588|5.0|113.0
6682|10.0|75.0
60225|9.0|84.0
59399|3.0|128.0
41526|4.0|458.0
33200|10.0|75.0
35190|2.0|148.0
13578|8.0|88.0
69662|22.0|153.0
67795|68.0|13.0
60796|22.0|39.0
13378|10.0|327.0
10550|47.0|227.0
40994|10.0|198.0
18857|76.0|1.0
10031|77.0|27.0
18119|33.0|101.0
47034|186.0|22.0
56340|1.0|453.0
60367|7.0|4.0
12564|48.0|76.0
20885|1.0|506.0
32653|36.0|231.0
944|3.0|13.0
1252|99.0|26.0
33898|25.0|40.0
28085|45.0|7.0
67509|3.0|119.0
63529|81.0|19.0
46237|6.0|14.0
14739|50.0|9.0
56291|26.0|13.0
68110|55.0|107.0
6220|24.0|23.0
55072|55.0|97.0
52381|20.0|142.0
59302|15.0|134.0
24100|45.0|71.0
69650|2.0|381.0
61647|10.0|6.0
71553|114.0|82.0
16452|4.0|4.0
1258|2.0|888.0
51731|25.0|182.0
9955|6.0|59.0
76153|107.0|3.0
46542|6.0|541.0
65449|48.0|260.0
68041|18.0|1.0
69305|5.0|222.0
78061|26.0|216.0
5921|3.0|521.0
70964|5.0|141.0
74593|59.0|50.0
46280|1.0|724.0
75787|113.0|4.0
42027|45.0|128.0
14506|1.0|39.0
25592|60.0|18.0
70799|1.0|70.0
48042|2.0|373.0
23854|5.0|66.0
15878|5.0|113.0
30652|2.0|148.0
13513|13.0|64.0
76644|12.0|68.0
25756|113.0|19.0
19023|6.0|252.0
31056|11.0|247.0
72001|18.0|247.0
29950|20.0|34.0
50048|26.0|401.0
20556|4.0|82.0
47210|28.0|10.0
44497|3.0|296.0
49688|47.0|10.0
46730|7.0|78.0
61563|19.0|476.0
71924|2.0|125.0
7585|1.0|955.0
14177|12.0|86.0
68755|1.0|138.0
26869|5.0|128.0
45399|111.0|85.0
57868|5.0|19.0
63725|3.0|343.0
34784|17.0|477.0
56669|129.0|68.0
68210|2.0|608.0
14631|10.0|621.0
37677|34.0|1.0
47020|98.0|53.0
47796|5.0|14.0
48292|1.0|242.0
24784|104.0|23.0
61285|50.0|8.0
49684|18.0|493.0
36463|1.0|777.0
31189|6.0|20.0
56534|11.0|324.0
1234|3.0|37.0
71454|112.0|5.0
34220|4.0|459.0
56076|146.0|3.0
14148|1.0|561.0
4200|8.0|373.0
36595|16.0|275.0
39034|1.0|777.0
53519|2.0|710.0
17542|12.0|13.0
26240|126.0|1.0
77126|92.0|135.0
25267|16.0|2.0
3397|100.0|38.0
16116|19.0|248.0
66785|10.0|309.0
35659|43.0|8.0
55388|12.0|60.0
23577|1.0|561.0
69093|74.0|5.0
45039|9.0|4.0
36980|42.0|77.0
23265|33.0|25.0
7085|4.0|458.0
3908|11.0|247.0
59653|15.0|56.0
59724|25.0|188.0
4946|4.0|332.0
39419|55.0|11.0
48871|97.0|28.0
36054|3.0|521.0
38927|32.0|115.0
76392|22.0|451.0
76410|21.0|18.0
53056|49.0|117.0
4138|3.0|117.0
68849|8.0|690.0
3913|5.0|4.0
43701|46.0|11.0
23435|52.0|18.0
21529|41.0|26.0
38945|35.0|32.0
63296|9.0|292.0
40767|8.0|54.0
14500|39.0|299.0
73419|4.0|442.0
20479|16.0|101.0
35470|23.0|75.0
13568|4.0|322.0
14080|52.0|110.0
62108|40.0|1.0
50390|2.0|752.0
56882|47.0|9.0
58188|50.0|6.0
1435|1.0|210.0
46465|6.0|283.0
55765|16.0|192.0
70174|11.0|440.0
74631|7.0|408.0
9990|9.0|106.0
31583|4.0|442.0
39862|89.0|26.0
45800|108.0|7.0
40627|75.0|2.0
57221|35.0|4.0
24465|58.0|55.0
69135|36.0|231.0
66700|4.0|88.0
52860|68.0|92.0
44907|55.0|10.0
20102|36.0|6.0
21469|1.0|777.0
45811|62.0|101.0
54419|48.0|122.0
68828|2.0|114.0
25483|4.0|530.0
69502|5.0|12.0
58177|10.0|136.0
11046|14.0|27.0
12625|2.0|710.0
65987|34.0|13.0
4645|43.0|46.0
22367|4.0|265.0
43450|43.0|7.0
50556|3.0|595.0
75520|3.0|119.0
15740|29.0|270.0
74700|63.0|69.0
38359|2.0|196.0
62657|18.0|4.0
60845|54.0|11.0
54943|45.0|271.0
28035|11.0|26.0
22399|2.0|381.0
39808|16.0|38.0
33840|6.0|438.0
7438|25.0|62.0
41966|23.0|206.0
37089|121.0|10.0
21272|73.0|5.0
33343|30.0|178.0
41541|101.0|72.0
17116|29.0|5.0
20275|4.0|458.0
39839|64.0|68.0
21250|23.0|9.0
42608|48.0|17.0
51780|88.0|8.0
35663|9.0|36.0
61159|37.0|137.0
23996|12.0|62.0
2459|31.0|150.0
11161|3.0|161.0
6749|13.0|287.0
35647|5.0|425.0
69797|3.0|484.0
9367|45.0|22.0
20883|20.0|241.0
1092|49.0|150.0
51814|16.0|88.0
67016|18.0|83.0
38783|98.0|16.0
28644|20.0|84.0
4004|7.0|125.0
27065|11.0|589.0
779|36.0|109.0
507|5.0|772.0
63876|35.0|289.0
41964|7.0|700.0
56055|21.0|425.0
53985|3.0|436.0
66171|7.0|242.0
32441|5.0|67.0
41802|24.0|6.0
5700|94.0|99.0
20845|72.0|120.0
66132|95.0|97.0
30863|54.0|97.0
23907|22.0|12.0
67619|21.0|45.0
45306|12.0|31.0
32619|19.0|19.0
25116|1.0|62.0
29976|19.0|87.0
6508|2.0|6.0
14058|1.0|8.0
61082|35.0|48.0
18341|28.0|385.0
17197|5.0|404.0
6265|6.0|541.0
24925|5.0|222.0
22652|1.0|262.0
51889|3.0|24.0
50155|13.0|244.0
53825|3.0|348.0
63875|6.0|200.0
58481|2.0|608.0
70118|36.0|64.0
19545|17.0|3.0
73845|13.0|54.0
1230|4.0|99.0
69675|38.0|9.0
58212|1.0|262.0
46099|64.0|147.0
16949|11.0|309.0
68557|2.0|153.0
40544|37.0|8.0
62654|7.0|158.0
34642|26.0|22.0
44496|34.0|336.0
64897|24.0|195.0
10801|5.0|473.0
60148|6.0|438.0
43075|2.0|608.0
71552|189.0|65.0
54719|98.0|5.0
6241|29.0|155.0
51392|101.0|1.0
11820|23.0|37.0
71667|12.0|182.0
15824|28.0|168.0
43049|2.0|966.0
60082|2.0|15.0
47243|2.0|710.0
24046|11.0|173.0
11556|6.0|27.0
66220|2.0|311.0
7277|6.0|729.0
66569|97.0|16.0
41354|16.0|491.0
56939|40.0|146.0
34156|18.0|20.0
49298|153.0|5.0
49479|30.0|8.0
14977|91.0|1.0
12388|38.0|135.0
71386|3.0|15.0
5229|5.0|8.0
59789|104.0|8.0
73692|6.0|2.0
26216|19.0|118.0
7225|32.0|50.0
30481|62.0|9.0
56946|20.0|79.0
26411|6.0|406.0
7918|10.0|341.0
28119|2.0|217.0
37945|14.0|100.0
75129|43.0|31.0
38643|3.0|1.0
37507|9.0|89.0
51338|20.0|58.0
12413|1.0|955.0
33568|3.0|296.0
30955|8.0|313.0
64722|15.0|23.0
7309|52.0|144.0
60305|37.0|224.0
63883|63.0|10.0
13576|97.0|98.0
58463|3.0|843.0
14988|2.0|13.0
74097|5.0|431.0
8335|120.0|5.0
11426|9.0|292.0
76611|5.0|473.0
52854|5.0|473.0
890|8.0|74.0
61028|2.0|153.0
33952|25.0|200.0
45890|23.0|214.0
77118|44.0|136.0
66101|52.0|34.0
41428|18.0|467.0
28126|16.0|40.0
54330|3.0|481.0
67591|10.0|338.0
45107|89.0|31.0
23705|5.0|175.0
22765|11.0|72.0
35962|3.0|348.0
2309|8.0|191.0
20979|2.0|106.0
74459|108.0|9.0
4872|16.0|491.0
40813|8.0|74.0
28023|77.0|4.0
9976|52.0|8.0
78698|15.0|92.0
21525|7.0|56.0
1220|41.0|165.0
41550|66.0|126.0
51739|11.0|313.0
77337|153.0|1.0
65866|7.0|74.0
66038|32.0|3.0
59579|1.0|506.0
32536|1.0|506.0
7012|174.0|35.0
63677|38.0|175.0
73990|35.0|16.0
50531|27.0|8.0
6985|1.0|210.0
29186|1.0|1092.0
49771|1.0|138.0
17744|14.0|389.0
74541|96.0|1.0
70167|2.0|50.0
71252|28.0|7.0
36978|3.0|92.0
73689|17.0|22.0
46904|66.0|1.0
54633|34.0|243.0
5024|48.0|63.0
24164|42.0|203.0
73363|151.0|11.0
59489|2.0|268.0
54764|4.0|817.0
11389|14.0|81.0
56307|9.0|487.0
65809|48.0|9.0
50442|1.0|955.0
74003|23.0|66.0
23270|2.0|520.0
42376|36.0|54.0
6822|28.0|76.0
50245|100.0|122.0
8846|7.0|700.0
12180|37.0|180.0
2422|62.0|24.0
72102|17.0|20.0
18394|79.0|69.0
59247|47.0|25.0
57558|24.0|179.0
64299|1.0|231.0
17011|13.0|261.0
74089|1.0|506.0
9602|2.0|364.0
4900|1.0|262.0
58233|47.0|84.0
63601|3.0|885.0
5975|4.0|97.0
20272|58.0|8.0
43618|22.0|39.0
52163|8.0|504.0
26300|7.0|43.0
54739|20.0|241.0
3277|33.0|195.0
23111|5.0|74.0
31985|41.0|1.0
65045|3.0|675.0
35637|16.0|1.0
75459|9.0|487.0
27341|21.0|16.0
40289|42.0|161.0
7993|15.0|8.0
74034|23.0|187.0
35495|67.0|125.0
68034|28.0|385.0
26523|3.0|595.0
7588|3.0|15.0
14056|205.0|24.0
51653|20.0|49.0
30089|1.0|955.0
33349|102.0|29.0
5361|1.0|777.0
67801|91.0|137.0
22892|19.0|235.0
12358|4.0|265.0
47365|24.0|116.0
7238|14.0|100.0
46846|101.0|91.0
31602|117.0|107.0
52551|12.0|567.0
28321|1.0|448.0
66799|59.0|220.0
17235|16.0|50.0
4468|17.0|184.0
7574|19.0|235.0
12088|10.0|341.0
9018|99.0|123.0
1168|4.0|459.0
26028|55.0|107.0
1645|3.0|885.0
7388|15.0|1.0
30961|56.0|14.0
4128|40.0|260.0
67924|4.0|630.0
41140|3.0|595.0
47209|79.0|96.0
14760|3.0|885.0
41475|1.0|777.0
43504|68.0|161.0
78653|1.0|453.0
11316|6.0|235.0
20287|28.0|15.0
25898|3.0|2.0
47839|27.0|40.0
9692|78.0|6.0
7930|88.0|139.0
71974|44.0|22.0
71764|10.0|241.0
53190|6.0|283.0
40639|12.0|1.0
15321|7.0|10.0
76085|39.0|28.0
77771|2.0|752.0
47961|2.0|373.0
56449|78.0|117.0
25276|56.0|164.0
71261|9.0|17.0
35266|2.0|15.0
39396|59.0|2.0
17159|4.0|102.0
31742|8.0|262.0
15064|14.0|7.0
36496|20.0|226.0
18019|62.0|88.0
78882|2.0|153.0
39648|5.0|23.0
9241|12.0|31.0
9197|23.0|8.0
37191|30.0|264.0
31366|8.0|3.0
31258|23.0|407.0
63545|55.0|200.0
51838|46.0|5.0
25388|148.0|80.0
58753|17.0|251.0
28850|19.0|235.0
5539|17.0|251.0
24657|4.0|826.0
53129|8.0|37.0
48043|9.0|1.0
59964|5.0|118.0
3526|30.0|3.0
75040|53.0|2.0
39946|62.0|52.0
38315|1.0|506.0
61839|175.0|1.0
31881|199.0|8.0
25513|81.0|69.0
71441|42.0|120.0
27889|3.0|334.0
6067|14.0|116.0
41648|39.0|133.0
28106|103.0|50.0
66759|145.0|4.0
49269|13.0|23.0
3745|2.0|122.0
32369|11.0|83.0
10476|31.0|356.0
74007|54.0|235.0
58641|18.0|493.0
29932|12.0|589.0
41726|20.0|16.0
35297|49.0|9.0
7347|83.0|115.0
32681|52.0|57.0
979|7.0|408.0
14767|13.0|11.0
16631|67.0|64.0
71930|2.0|364.0
21787|34.0|118.0
6786|107.0|5.0
69174|23.0|190.0
52378|75.0|1.0
28626|157.0|68.0
74643|2.0|558.0
51634|84.0|48.0
19387|7.0|39.0
9720|29.0|379.0
19964|2.0|888.0
23340|24.0|154.0
32984|67.0|64.0
10404|15.0|53.0
48763|35.0|114.0
15381|1.0|453.0
44533|25.0|150.0
41811|42.0|70.0
19369|5.0|67.0
4822|24.0|114.0
36705|5.0|399.0
58002|5.0|404.0
4365|10.0|173.0
23625|14.0|139.0
65761|33.0|46.0
57433|21.0|109.0
78140|23.0|102.0
52701|41.0|58.0
23606|37.0|65.0
8324|13.0|152.0
58398|19.0|118.0
62213|9.0|186.0
51248|23.0|102.0
1176|10.0|338.0
49274|70.0|52.0
22642|2.0|710.0
30468|44.0|120.0
21197|20.0|49.0
61994|4.0|145.0
40577|12.0|160.0
63756|15.0|197.0
13714|5.0|16.0
27033|1.0|777.0
76439|72.0|30.0
49131|195.0|54.0
30945|39.0|3.0
72924|2.0|558.0
72985|6.0|169.0
10988|16.0|155.0
49952|1.0|110.0
66967|49.0|50.0
42271|54.0|202.0
19274|7.0|384.0
39684|17.0|251.0
33140|1.0|110.0
50825|30.0|69.0
31618|58.0|100.0
43717|68.0|26.0
5935|34.0|1.0
46100|6.0|541.0
36261|31.0|160.0
56764|14.0|3.0
70007|24.0|179.0
49975|70.0|59.0
11566|17.0|257.0
35188|41.0|248.0
29375|4.0|7.0
48222|74.0|7.0
28591|1.0|920.0
39003|19.0|455.0
59112|20.0|226.0
8140|25.0|200.0
67521|14.0|275.0
10403|5.0|425.0
52315|21.0|222.0
11755|13.0|1.0
74269|2.0|503.0
65236|70.0|32.0
8195|4.0|442.0
21900|26.0|193.0
37843|456.0|6.0
57109|28.0|385.0
74620|1.0|356.0
53115|59.0|74.0
40519|5.0|41.0
57602|65.0|85.0
30387|1.0|42.0
10895|61.0|1.0
76610|3.0|595.0
76994|23.0|12.0
31525|4.0|459.0
5611|61.0|113.0
68726|47.0|113.0
32841|20.0|41.0
74452|1.0|777.0
9080|30.0|369.0
53194|4.0|79.0
53302|75.0|6.0
51613|3.0|59.0
9024|55.0|68.0
56067|13.0|45.0
57524|23.0|130.0
13416|16.0|491.0
43748|50.0|3.0
33176|12.0|17.0
28519|112.0|2.0
43454|8.0|313.0
2836|4.0|99.0
76121|3.0|86.0
42644|60.0|218.0
52864|1.0|1092.0
10710|4.0|230.0
44589|1.0|5.0
13833|2.0|132.0
60280|21.0|76.0
69715|22.0|73.0
30692|24.0|154.0
71679|3.0|885.0
24830|3.0|481.0
12418|1.0|777.0
73500|2.0|373.0
28497|116.0|3.0
34094|12.0|177.0
61393|3.0|21.0
42803|32.0|50.0
77481|132.0|43.0
20124|3.0|18.0
67705|49.0|108.0
30179|171.0|1.0
9593|3.0|285.0
73932|15.0|200.0
73572|21.0|40.0
1227|4.0|826.0
45154|22.0|215.0
485|32.0|58.0
72388|6.0|59.0
17293|1.0|159.0
49974|33.0|3.0
3654|37.0|63.0
59485|7.0|524.0
49376|176.0|33.0
57058|21.0|425.0
17864|3.0|595.0
37287|18.0|19.0
60577|9.0|228.0
10696|96.0|23.0
32505|3.0|885.0
55932|41.0|47.0
17748|5.0|772.0
27188|3.0|436.0
40173|13.0|547.0
15404|31.0|105.0
31840|12.0|223.0
66973|7.0|2.0
78759|47.0|3.0
46202|1.0|777.0
21994|15.0|134.0
3244|56.0|194.0
39367|2.0|608.0
302|15.0|53.0
29069|10.0|6.0
36267|1.0|1092.0
306|21.0|127.0
22527|18.0|493.0
53991|69.0|55.0
33488|16.0|50.0
35136|84.0|19.0
16305|50.0|86.0
21357|40.0|100.0
46629|31.0|122.0
2908|8.0|166.0
43730|54.0|9.0
18724|70.0|78.0
71022|39.0|4.0
857|103.0|119.0
55516|1.0|506.0
59535|62.0|71.0
71961|18.0|145.0
77499|61.0|50.0
63331|15.0|88.0
53547|134.0|51.0
4075|9.0|8.0
15973|20.0|84.0
7034|11.0|589.0
10215|41.0|74.0
58029|5.0|319.0
52492|12.0|251.0
62731|5.0|29.0
1030|5.0|20.0
38932|25.0|2.0
78970|21.0|198.0
70163|7.0|337.0
41827|3.0|24.0
1201|3.0|30.0
54864|7.0|700.0
50763|8.0|673.0
37104|11.0|324.0
61570|14.0|524.0
51501|39.0|267.0
38300|34.0|296.0
76800|5.0|319.0
14336|21.0|425.0
53156|41.0|47.0
51506|8.0|25.0
19623|11.0|589.0
24362|16.0|491.0
11413|48.0|122.0
67554|5.0|137.0
27903|31.0|162.0
30774|23.0|24.0
665|1.0|39.0
3794|13.0|574.0
30755|1.0|777.0
67050|1.0|777.0
1506|6.0|252.0
12911|82.0|154.0
58421|18.0|256.0
10799|2.0|40.0
66061|23.0|72.0
55980|35.0|24.0
56483|1.0|777.0
22599|61.0|3.0
1705|1.0|777.0
44713|71.0|16.0
61497|14.0|100.0
48391|43.0|31.0
4384|15.0|70.0
39074|3.0|92.0
57164|48.0|21.0
61193|1.0|506.0
12377|10.0|459.0
35858|8.0|149.0
20743|9.0|654.0
7312|8.0|70.0
75403|1.0|777.0
7794|8.0|313.0
64818|5.0|38.0
11001|3.0|1.0
47767|131.0|31.0
64574|5.0|222.0
19553|11.0|36.0
7345|1.0|1092.0
66547|107.0|11.0
78784|5.0|222.0
25211|6.0|200.0
67612|6.0|200.0
72129|199.0|3.0
69753|2.0|608.0
79057|16.0|258.0
51784|86.0|144.0
3038|32.0|353.0
46060|24.0|116.0
29707|2.0|558.0
26281|11.0|293.0
69958|3.0|843.0
64984|1.0|262.0
45843|42.0|1.0
15014|72.0|135.0
11189|18.0|493.0
46523|2.0|72.0
61365|2.0|11.0
64336|138.0|84.0
31899|56.0|95.0
67302|8.0|373.0
70228|60.0|93.0
13121|26.0|401.0
21278|10.0|35.0
40828|17.0|257.0
75014|5.0|431.0
47302|21.0|464.0
25238|22.0|451.0
51769|13.0|303.0
14993|14.0|562.0
9193|29.0|346.0
78126|25.0|416.0
38569|6.0|371.0
23759|7.0|337.0
68263|14.0|562.0
14352|16.0|531.0
55714|2.0|888.0
39641|140.0|10.0
46086|37.0|310.0
56018|7.0|389.0
16899|12.0|589.0
58223|28.0|385.0
1888|4.0|32.0
13379|14.0|60.0
9231|21.0|54.0
32962|15.0|25.0
34706|12.0|182.0
383|1.0|1092.0
8059|25.0|22.0
17493|43.0|12.0
51817|12.0|177.0
62024|82.0|117.0
12301|38.0|11.0
56548|2.0|56.0
63116|15.0|48.0
38682|31.0|356.0
77159|26.0|401.0
46786|106.0|116.0
65213|81.0|161.0
37347|6.0|371.0
50691|12.0|307.0
71319|19.0|248.0
69945|17.0|184.0
34058|7.0|384.0
67134|18.0|176.0
61425|4.0|99.0
67815|19.0|45.0
35035|8.0|74.0
75055|19.0|19.0
53412|26.0|373.0
12113|37.0|224.0
69850|19.0|139.0
142|19.0|248.0
4944|48.0|151.0
18271|38.0|22.0
29848|33.0|341.0
3895|155.0|77.0
60901|24.0|19.0
64868|13.0|1.0
12148|26.0|7.0
1955|5.0|777.0
61061|14.0|5.0
2288|5.0|777.0
31687|5.0|777.0
42806|53.0|5.0
35194|61.0|25.0
1738|16.0|171.0
65093|124.0|17.0
66571|1.0|777.0
45119|5.0|1.0
62008|27.0|130.0
68153|6.0|20.0
48326|11.0|34.0
25343|1.0|55.0
7032|14.0|290.0
38157|30.0|1.0
52266|30.0|1.0
10198|74.0|7.0
55561|54.0|21.0
37014|6.0|105.0
47558|22.0|218.0
33442|1.0|777.0
10190|1.0|7.0
45959|12.0|62.0
65462|5.0|74.0
35909|8.0|365.0
50495|67.0|81.0
20759|53.0|143.0
2804|55.0|78.0
49058|1.0|777.0
59296|24.0|1.0
13300|10.0|459.0
71880|1.0|39.0
71224|11.0|17.0
13042|54.0|55.0
17643|27.0|395.0
76018|34.0|146.0
65237|18.0|90.0
72734|22.0|215.0
52590|10.0|265.0
5837|12.0|294.0
17671|2.0|373.0
16040|39.0|136.0
26563|1.0|356.0
54609|100.0|56.0
49694|15.0|251.0
66960|23.0|187.0
49958|33.0|15.0
24484|13.0|261.0
50984|30.0|19.0
14288|2.0|752.0
31016|27.0|51.0
72405|84.0|1.0
70973|187.0|3.0
11780|11.0|165.0
26258|4.0|630.0
59481|79.0|53.0
71152|1.0|138.0
32857|33.0|24.0
33266|100.0|7.0
5052|27.0|165.0
18815|37.0|83.0
20614|70.0|157.0
57908|3.0|20.0
5405|84.0|66.0
65626|6.0|105.0
45656|25.0|33.0
68477|39.0|28.0
24952|11.0|187.0
64451|19.0|455.0
11305|25.0|8.0
74749|46.0|39.0
36689|1.0|5.0
60174|2.0|15.0
74801|11.0|10.0
23293|36.0|316.0
49722|2.0|196.0
24631|3.0|14.0
5017|17.0|218.0
17763|7.0|700.0
72814|1.0|777.0
67317|5.0|3.0
5807|121.0|76.0
7373|39.0|132.0
76032|12.0|307.0
31423|10.0|9.0
59644|99.0|116.0
49265|256.0|2.0
17049|1.0|955.0
26710|26.0|75.0
55371|1.0|920.0
32853|9.0|349.0
62839|2.0|888.0
34716|14.0|31.0
19810|25.0|188.0
537|129.0|44.0
64219|6.0|406.0
51509|22.0|3.0
3156|1.0|533.0
54329|7.0|389.0
73042|7.0|389.0
47690|35.0|327.0
57630|8.0|17.0
6176|63.0|15.0
35203|3.0|595.0
24792|112.0|24.0
33049|3.0|37.0
34724|1.0|17.0
51906|15.0|12.0
54997|25.0|67.0
57806|1.0|184.0
33445|24.0|179.0
29178|1.0|39.0
37116|44.0|67.0
4236|15.0|251.0
35627|3.0|296.0
54408|43.0|8.0
9319|42.0|92.0
44289|10.0|63.0
14974|6.0|65.0
9157|12.0|51.0
28214|11.0|72.0
69077|1.0|1092.0
46520|10.0|19.0
68012|12.0|49.0
60120|3.0|885.0
11330|19.0|205.0
60550|5.0|404.0
66075|17.0|83.0
17939|2.0|142.0
26570|6.0|235.0
67209|1.0|506.0
5195|56.0|11.0
25493|70.0|59.0
78049|67.0|64.0
57199|80.0|7.0
784|12.0|55.0
61235|5.0|772.0
31609|11.0|589.0
46294|43.0|124.0
13647|6.0|37.0
40523|3.0|43.0
68226|50.0|1.0
65132|8.0|95.0
70732|38.0|31.0
57069|2.0|752.0
44513|23.0|1.0
21482|2.0|888.0
66343|108.0|82.0
75858|5.0|33.0
65584|28.0|29.0
77689|11.0|187.0
75230|29.0|134.0
16794|5.0|306.0
8078|44.0|191.0
3559|28.0|273.0
37635|17.0|64.0
31912|5.0|74.0
29386|11.0|191.0
1354|2.0|9.0
31774|19.0|16.0
24767|1.0|13.0
56618|25.0|62.0
41007|2.0|132.0
50149|4.0|17.0
8896|8.0|262.0
283|115.0|109.0
17256|2.0|69.0
39375|4.0|458.0
49044|20.0|18.0
22275|3.0|245.0
16228|23.0|122.0
39068|51.0|27.0
26237|6.0|204.0
50377|6.0|204.0
70205|24.0|42.0
56084|36.0|33.0
36451|14.0|165.0
36976|70.0|2.0
38872|43.0|1.0
27717|1.0|1092.0
71169|55.0|17.0
64254|43.0|25.0
51098|48.0|22.0
12177|40.0|42.0
63517|3.0|13.0
42716|43.0|282.0
61195|12.0|589.0
66105|11.0|610.0
66959|2.0|888.0
71430|35.0|327.0
53070|1.0|957.0
39158|64.0|42.0
15732|8.0|219.0
78570|23.0|120.0
63269|15.0|161.0
41846|34.0|147.0
50162|11.0|48.0
27523|14.0|21.0
21081|6.0|26.0
75975|2.0|52.0
21009|76.0|42.0
24612|1.0|448.0
41364|5.0|473.0
54199|2.0|558.0
29214|2.0|710.0
28890|2.0|558.0
42624|2.0|373.0
20263|6.0|403.0
19037|23.0|130.0
70359|17.0|35.0
16265|56.0|22.0
72456|58.0|31.0
49395|29.0|16.0
56059|72.0|44.0
9041|5.0|222.0
51830|70.0|32.0
24921|1.0|184.0
37788|11.0|324.0
2445|6.0|204.0
47969|41.0|3.0
16950|11.0|293.0
17328|12.0|43.0
66130|18.0|351.0
12476|45.0|3.0
68131|23.0|20.0
56580|31.0|16.0
49571|23.0|20.0
43852|14.0|207.0
69426|13.0|30.0
70797|2.0|4.0
56578|2.0|558.0
14172|1.0|453.0
37683|1.0|448.0
11810|5.0|393.0
29809|138.0|16.0
861|8.0|262.0
16544|22.0|218.0
15283|53.0|119.0
2692|87.0|7.0
43829|21.0|199.0
44750|21.0|23.0
75077|30.0|327.0
57681|5.0|473.0
78138|92.0|9.0
17195|74.0|22.0
27714|312.0|2.0
2194|11.0|5.0
245|104.0|32.0
39697|2.0|752.0
